Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
90432163$The Phantom Knights of Ancient Cloak$$DARK$[Warrior/effect]$$$$$3$800$1000$$$$If this card is in Attack Position: You can target 1 DARK monster on the field; change this card to Defense Position, and if you do, that monster gains 800 ATK/DEF until the end of your opponent's turn. You can banish this card from your GY; add 1 "The Phantom Knights" card from your Deck to your hand, except "The Phantom Knights of Ancient Cloak". You can only use each effect of "The Phantom Knights of Ancient Cloak" once per turn.$$$$$
48739166$Number 101: Silent Honor ARK$$WATER$[Aqua/xyz]$$$$$4$2100$1000$$2 Level 4 monsters$$You can detach 2 materials from this card, then target 1 Special Summoned monster your opponent controls in face-up Attack Position; attach it to this card as material. You can only use this effect of "Number 101: Silent Honor ARK" once per turn. If this face-up card on the field would be destroyed by battle or card effect, you can detach 1 material from this card instead.$$$$$
68618157$Bujinki Amaterasu$$LIGHT$[Beast-Warrior/xyz]$$$$$4$2600$2500$$3 Level 4 monsters$$You can only control 1 "Bujinki Amaterasu". Once per turn, during either player's turn: You can detach 1 Xyz Material from this card; apply this effect, depending on whose turn it is.$$$$$
21501505$Cairngorgon, Antiluminescent Knight$$DARK$[Rock/xyz]$$$$$4$2450$1950$$2 Level 4 monsters$$During either player's turn, when another card or effect is activated that targets exactly 1 card on the field (and no other cards): You can detach 1 Xyz Material from this card, then target another card on the field that would be an appropriate target for that card/effect; that card/effect now targets the new target.$$$$$
7194917$Number 52: Diamond Crab King$$EARTH$[Rock/xyz]$$$$$4$0$3000$$2 Level 4 monsters$$Once per turn: You can detach 1 Xyz Material from this card; change this card's DEF to 0, and if you do, change its ATK to 3000. These changes last until the end of this turn. If this card attacks, it is changed to Defense Position at the end of the Battle Phase. If this card is attacked, change it to Attack Position at the end of the Damage Step if it has no Xyz Materials. You can only control 1 "Number 52: Diamond Crab King".$$$$$
5318639$Mystical Space Typhoon$$SPELL$$$$$$$$$Quick-Play$$$Target 1 Spell/Trap on the field; destroy that target.$$$$$
32807846$Reinforcement of the Army$$SPELL$$$$$$$$$Normal$$$Add 1 Level 4 or lower Warrior monster from your Deck to your hand.$$$$$
25789292$Forbidden Chalice$$SPELL$$$$$$$$$Quick-Play$$$Target 1 face-up monster on the field; until the end of this turn, that target gains 400 ATK, but its effects are negated.$$$$$
94145683$Swallow's Nest$$SPELL$$$$$$$$$Quick-Play$$$Tribute 1 face-up Winged Beast-Type monster; Special Summon 1 Winged Beast-Type monster from your Deck with the same Level the Tributed monster had on the field.$$$$$
45950291$Rank-Up-Magic Astral Force$$SPELL$$$$$$$$$Normal$$$Target the 1 Xyz Monster you control with the highest Rank (your choice, if tied); Special Summon from your Extra Deck, 1 monster with the same Type and Attribute as that monster you control but 2 Ranks higher, by using it as material. (This is treated as an Xyz Summon. Transfer its materials to the Summoned monster.) During your Draw Phase, if this card is in your GY, instead of conducting your normal draw: You can add this card from your GY to your hand. You cannot Special Summon during the turn you activate this effect, except by the effect of "Rank-Up-Magic Astral Force".$$$$$
29401950$Bottomless Trap Hole$$TRAP$$$$$$$$$Normal$$$When your opponent Summons a monster(s) with 1500 or more ATK: Destroy that monster(s) with 1500 or more ATK, and if you do, banish it.$$$$$
97077563$Call of the Haunted$$TRAP$$$$$$$$$Continuous$$$Activate this card by targeting 1 monster in your GY; Special Summon that target in Attack Position. When this card leaves the field, destroy that monster. When that monster is destroyed, destroy this card.$$$$$
53567095$Icarus Attack$$TRAP$$$$$$$$$Normal$$$Tribute 1 Winged Beast-Type monster, then target 2 cards on the field; destroy them.$$$$$
84968490$Needlebug Nest$$TRAP$$$$$$$$$Normal$$$Send the top 5 cards of your Deck to the GY.$$$$$
26708437$Xyz Reborn$$TRAP$$$$$$$$$Normal$$$Target 1 Xyz Monster in your Graveyard; Special Summon it, and if you do, attach this card to it as an Xyz Material.$$$$$
